ax,ay,az,gx,gy,gz
2.365471,-6.770802,-7.067683,-0.7175572,3.389313,0.5343512
2.463634,-6.727707,-7.177817,5.648855,4.557252,1.549618
2.059013,-6.354211,-6.737284,5.70229,-3.335878,-12.76336
2.334347,-7.733272,-7.517793,25.13741,-43.84733,-42.27481
3.497929,-6.368577,-6.619968,11.56489,-40.69466,-35.76336
3.337517,-6.440403,-6.519411,-15.70229,-33.29008,-28.50382
3.04303,-6.01184,-7.12275,-15.87023,-32.57252,-23.65649
3.567361,-5.013458,-7.484274,-34.14504,-14.25954,-1.10687
2.961627,-4.496311,-7.699753,-58.43512,6.519084,26.0687
2.607286,-3.519476,-8.942344,-67.46565,32.37405,52.20611
3.313575,-1.01993,-9.97185,-114.1298,64.15267,93.24428
-1.73819,-2.657564,-8.566454,-84.9771,11.0687,47.72519
2.604892,-4.627992,-11.10191,-110.7786,25.38931,50.77863
1.130063,-2.413355,-6.234501,-131.6565,9.244275,23.01527
1.335965,-4.060566,-10.08198,-166.2443,8.152672,-24.61069
1.156399,0.7015011,-7.522582,-169.084,-35.36641,-37.67176
4.043807,3.526659,-7.319075,-105.1221,24.03817,48.57252
19.6127,8.760384,-19.6133,250.1298,8.78626,250.1298
10.83137,14.22635,-12.28704,-24.67939,140.4046,86.09161
8.767567,5.145139,-13.03643,-1.793893,180.5649,-120.1145
5.183447,0.8643068,-8.935161,-44.1145,167.9542,34.39695
19.6127,2.042254,-2.841918,-51.73283,81.61069,-1.664122
7.762002,-1.532289,-2.908955,-61.37405,110.9618,47.34351
7.991845,-0.5267244,-0.1053449,-43.57252,95.14503,28.25954
9.464279,-0.02873042,4.479551,-17.52672,68.07633,25.14504
8.11395,-0.8690952,4.714183,0.129771,-15.0229,31.14504
8.731653,-1.747767,2.075773,7.290076,3.671756,23.53435
9.406818,-1.146823,2.363077,5.641222,20.79389,37.9084
8.341399,-2.954445,2.96881,-2.717557,21.33588,22.64886
8.042124,-3.126827,3.857059,-14.91603,7.679389,2.358779
