,ax,ay,az,gx,gy,gz
917,-0.2873042,-8.463503,-5.025429,-1.129771,5.564886,5.679389
918,-0.2154782,-8.750807,-5.075707,-2.351145,2.755725,1.015267
919,-0.213084,-8.564059,-5.049371,1.175573,0.8167939,2.541985
920,-0.332794,-8.599973,-5.157111,-3.603053,2.290076,1.236641
921,-0.1268927,-8.820239,-5.018247,-7.358778,1.954198,-1.099237
922,-0.1867477,-8.504205,-4.869806,-3.916031,0.7022901,1.885496
923,-0.3878607,-8.607155,-5.130774,-1.793893,1.061069,0.3053435
924,-0.07182605,-8.760384,-5.216966,5.221374,0.4656488,1.007634
925,-0.05267244,-8.707711,-5.171476,1.519084,3.167939,3.19084
926,-0.5291186,-8.695741,-5.121197,-1.564886,2.885496,-2.038168
927,-0.1101333,-8.760384,-5.05416,5.580153,-0.5267176,2.427481
928,-0.4812346,-8.789114,-4.865018,2.160305,2.022901,0.5801527
929,-0.2920926,-8.631097,-4.972757,-1.458015,0.5114504,-1.167939
930,-0.2466028,-8.726865,-5.181053,5.389313,-1.198473,2.770992
931,-0.1939303,-8.90643,-5.185841,1.053435,-0.9083969,2.763359
932,-0.4884171,-8.602366,-5.125986,-0.6564885,2.267176,-0.9160305
933,-0.1843535,-8.815451,-4.905719,3.954198,-0.2213741,4.045802
934,-0.2394202,-8.542512,-4.707001,0.4885496,-3.549618,-3.473282
935,-0.3854665,-8.78672,-4.874595,-0.5267176,-0.2977099,-0.1145038
936,-0.3830723,-8.506598,-5.051765,0.6946565,0.2671756,-4.61832
937,-0.3184288,-9.052477,-5.465962,1.099237,-5.152672,-2.671756
938,-0.1412579,-8.492233,-4.575319,-5.412214,-0.6717557,-0.9389313
939,-0.2873042,-8.882488,-4.8722,-1.427481,5.572519,-0.4503817
940,-0.4453215,-8.954314,-4.915296,1.465649,6.473282,3.671756
941,-0.8643068,-8.631097,-4.766856,-2.389313,12.66412,1.801527
942,0.6009446,-9.045294,-4.711789,7.664122,17.14504,9.328244
943,-0.842759,-8.844181,-4.989516,2.419847,10.64122,8.748092
944,-0.1149217,-8.829816,-5.068525,3.40458,3.732824,5.572519
945,-0.4237737,-8.62152,-4.939238,-1.793893,2.961832,3.763359
946,-0.557849,-8.872911,-4.824317,-2.160305,-4.870229,-1.175573
