,ax,ay,az,gx,gy,gz
845,0.04788403,-8.825027,-5.300763,2.694656,-5.755725,0.02290076
846,-0.1604115,-8.429984,-4.745308,-5.91603,-0.6946565,-3.068702
847,-0.09576806,-8.695741,-5.12838,-1.465649,-5.89313,-2.312977
848,-0.08858546,-8.640674,-5.061342,1.160305,-2.748092,1.007634
849,-0.3806781,-8.734048,-5.109226,-1.129771,-5.526718,-4.793893
850,0.2992752,-8.599973,-5.006276,4.022901,1.587786,3.358779
851,-0.1532289,-8.674192,-5.353435,5.465649,-3.854962,-1.229008
852,0.3854665,-8.710106,-5.044583,6.030534,-2.381679,-0.6793893
853,-0.5865794,-8.671799,-5.104438,0.3282443,-8.748092,-6.206107
854,0.4381389,-8.585608,-5.17387,-3.0,-2.435115,-3.068702
855,-0.7110779,-8.504205,-5.08289,-17.45038,-1.89313,-9.732824
856,0.2585738,-8.719683,-5.588067,0.8396947,-16.63359,-5.610687
857,0.1532289,-8.75799,-5.166687,9.496183,-10.22137,-2.687023
858,-0.01675941,-8.544906,-4.936844,-2.977099,-4.21374,-3.70229
859,-0.05027823,-8.616732,-5.070919,-2.259542,-1.389313,-3.839695
860,0.1316811,-8.559271,-5.05416,2.641221,5.198473,1.770992
861,-0.03591302,-8.588001,-5.274426,2.145038,7.687023,3.618321
862,-0.04309563,-8.74123,-5.207389,4.335878,5.351145,3.70229
863,-0.1699883,-8.616732,-5.006276,3.954198,1.938931,3.824427
864,-0.04309563,-8.643068,-4.908113,-1.732824,1.473282,-0.1755725
865,-0.01197101,-8.705317,-5.051765,-1.900763,0.6412213,-1.320611
866,-0.08379706,-8.580819,-5.042189,-3.419847,0.9694656,-2.061069
867,-0.1005565,-8.686164,-5.250484,0.6870229,-0.2061069,0.2137404
868,-0.04070143,-8.635885,-5.056554,2.908397,-0.3282443,2.587786
869,0.05746084,-8.645462,-5.066131,-2.145038,0.5801527,0.1832061
870,0.1149217,-8.695741,-5.216966,0.8396947,0.3206107,-0.3129771
871,0.007182605,-8.635885,-5.00867,2.70229,2.244275,0.7328244
872,-0.1149217,-8.724471,-5.080496,2.526718,-0.519084,-0.9694656
873,0.1244985,-8.762778,-5.090073,4.251908,-2.641221,-0.1450382
874,0.01915361,-8.645462,-5.073313,0.351145,2.816794,0.5954198
