,ax,ay,az,gx,gy,gz
824,-0.2082956,-8.882488,-4.771644,-0.7175572,9.587787,-2.78626
825,0.4596867,-8.836999,-4.967968,2.229008,0.3358779,-0.8931297
826,0.02873042,-8.803479,-4.781221,4.877862,3.068702,3.755725
827,-0.1364695,-8.848969,-4.714183,-3.183206,5.610687,-3.778626
828,0.5722142,-9.064447,-4.905719,3.938931,0.3587786,3.572519
829,-0.1388637,-8.662222,-4.436456,-2.114504,1.19084,2.167939
830,-0.03112462,-8.899248,-5.104438,0.6641222,-0.6030535,1.374046
831,0.1316811,-8.925584,-4.735731,1.145038,-4.251908,-1.259542
832,0.237026,-8.683769,-4.654328,-0.3816794,-0.4503817,4.480916
833,-0.007182605,-8.798691,-4.833893,-5.984733,-2.328244,-0.9923664
834,0.03351882,-8.645462,-4.704607,1.984733,-4.862596,-3.725191
835,0.5410896,-8.774749,-5.027823,-4.274809,-3.21374,1.89313
836,0.007182605,-8.595184,-4.730943,-11.98473,-7.89313,-5.534351
837,-0.08140286,-8.671799,-4.987122,-2.748092,-8.755725,-5.778626
838,0.03591302,-8.932767,-5.013458,4.656488,-13.07634,-4.022901
839,-0.3639187,-8.652645,-4.915296,-4.572519,-5.778626,-5.564886
840,-0.09337386,-8.772355,-5.11162,-2.816794,-3.0,-3.267176
841,0.02633622,-8.717288,-4.984728,-1.290076,-2.312977,-1.236641
842,0.2202666,-8.614338,-5.030218,6.335878,-5.076336,-0.6259542
843,-0.08858546,-8.734048,-5.035006,-3.854962,-1.038168,-4.648855
844,-0.1412579,-8.604761,-5.226542,-3.076336,0.8625955,-3.709924
845,0.04788403,-8.825027,-5.300763,2.694656,-5.755725,0.02290076
846,-0.1604115,-8.429984,-4.745308,-5.91603,-0.6946565,-3.068702
847,-0.09576806,-8.695741,-5.12838,-1.465649,-5.89313,-2.312977
848,-0.08858546,-8.640674,-5.061342,1.160305,-2.748092,1.007634
849,-0.3806781,-8.734048,-5.109226,-1.129771,-5.526718,-4.793893
850,0.2992752,-8.599973,-5.006276,4.022901,1.587786,3.358779
851,-0.1532289,-8.674192,-5.353435,5.465649,-3.854962,-1.229008
852,0.3854665,-8.710106,-5.044583,6.030534,-2.381679,-0.6793893
853,-0.5865794,-8.671799,-5.104438,0.3282443,-8.748092,-6.206107
