,ax,ay,az,gx,gy,gz
456,-0.5506664,-8.595184,-5.327099,10.06107,-17.41985,0.389313
457,-0.5482722,-8.643068,-5.331887,0.08396947,-24.31298,-9.167939
458,-0.3615245,-8.540117,-4.685453,-0.6870229,-22.60305,-12.64122
459,0.05506664,-8.939949,-5.003881,0.6870229,-9.389313,-5.389313
460,-0.1795651,-8.978256,-4.726154,8.664123,1.633588,1.221374
461,-0.5051765,-8.746018,-4.371812,8.900764,3.290076,1.778626
462,-0.4979939,-8.868123,-4.537012,2.038168,7.229008,-0.7862596
463,-0.3663129,-8.710106,-4.498705,-4.175572,12.0,0.09923664
464,-0.320823,-8.92319,-4.570531,-2.427481,10.87786,-0.7709923
465,-0.4094085,-8.820239,-4.323928,-0.05343511,9.396947,1.114504
466,-0.3782839,-9.07163,-4.367024,5.137404,11.25191,0.3969466
467,-0.3423708,-9.13388,-4.446033,-1.778626,12.14504,1.458015
468,-0.3687071,-9.057265,-4.469975,-0.4503817,6.641222,4.19084
469,-0.5243302,-8.825027,-4.431667,-2.030534,2.541985,0.9465649
470,-0.2322376,-8.925584,-4.627992,-0.6412213,3.992366,1.938931
471,-0.2394202,-8.860941,-4.537012,-5.374046,8.465649,0.3816794
472,-0.02394202,-8.89446,-4.642357,1.503817,7.015267,1.442748
473,0.1221043,-9.054871,-4.673482,6.984733,14.08397,8.091603
474,-0.2801216,-8.860941,-4.424485,4.572519,15.77099,8.969465
475,0.04548983,-8.911219,-4.22816,-14.96183,24.93893,6.969466
476,-0.1173159,-8.777143,-4.668694,15.20611,15.1145,13.00763
477,-0.1340753,-8.992621,-3.993528,-2.946565,23.30534,-0.6946565
478,-0.06943185,-9.018958,-4.362236,5.038168,18.28244,8.083969
479,-0.5123591,-8.681376,-4.211401,-13.16794,18.23664,3.59542
480,-0.1699883,-9.169792,-4.520253,-5.679389,-1.961832,3.007634
481,0.1125275,-9.009381,-4.637568,9.183207,-2.045802,3.51145
482,-0.03112462,-8.717288,-4.424485,-3.664122,-5.129771,-6.801527
483,-0.07661445,-8.872911,-4.584896,-5.320611,-2.618321,-4.114504
484,-0.2154782,-8.904037,-4.601655,-0.7480916,-7.824428,-4.412214
485,0.1197101,-8.89446,-4.525041,-0.5725191,-6.801527,-5.114504
