,ax,ay,az,gx,gy,gz
293,-0.007182605,-8.676587,-5.152322,-0.8396947,2.29771,1.519084
294,-0.4357447,-8.674192,-5.17387,-0.8015267,3.671756,1.053435
295,-0.3998317,-8.583213,-5.21936,-4.473282,6.282443,1.732824
296,-0.4453215,-8.556877,-5.501875,-4.89313,0.2900764,5.931298
297,-0.521936,-8.169016,-4.707001,-11.61832,0.6335878,-2.160305
298,-0.2825158,-8.702923,-5.185841,-16.28244,4.801527,-0.3129771
299,-0.6871359,-8.578424,-5.446809,-6.251908,0.6641222,-1.656489
300,-0.3711013,-8.439561,-5.604826,-4.396946,-7.984733,-4.755725
301,-0.6344634,-8.310274,-5.566519,-0.3435115,-13.20611,-6.877862
302,0.09337386,-8.37013,-5.626374,0.5038168,-4.59542,-0.4885496
303,-0.1173159,-8.14268,-5.408502,-2.961832,7.335878,1.557252
304,-0.3064578,-8.365341,-5.762844,-0.1145038,7.70229,4.259542
305,-0.521936,-8.3821,-5.523423,-0.2061069,2.015267,-0.3664122
306,-0.4740519,-8.264784,-5.674258,1.80916,-0.9923664,-0.5954198
307,-0.3974375,-8.360553,-5.683835,3.435115,-1.450382,1.038168
308,-0.4261679,-8.492233,-5.568913,5.38168,-1.229008,1.748092
309,-0.2442086,-8.286332,-5.580884,1.977099,-0.3053435,0.007633588
310,-0.3782839,-8.362947,-5.590461,1.526718,0.05343511,0.5343512
311,-0.4213795,-8.389283,-5.422867,2.473282,0.5267176,-0.8778625
312,-0.3711013,-8.458714,-5.50427,1.061069,1.908397,-1.236641
313,-0.3375824,-8.429984,-5.41329,-2.534351,3.236641,-1.259542
314,-0.6272808,-8.480263,-5.686229,0.9083969,-2.396947,-1.748092
315,-0.1891419,-8.520964,-5.274426,-1.877863,0.7251908,0.8931297
316,-0.4141969,-8.48984,-5.300763,-2.870229,2.587786,-0.519084
317,0.03112462,-8.669404,-5.346252,3.984733,5.793893,3.458015
318,-0.3519476,-8.585608,-5.281609,1.114504,8.687023,5.923664
319,-0.830788,-8.377312,-5.463568,0.5877862,5.419847,1.061069
320,-0.6009446,-8.41083,-5.382165,4.725191,-3.916031,1.679389
321,-0.3280056,-8.23366,-5.461174,-1.358779,-3.061069,2.122137
322,-0.4884171,-8.355764,-5.372589,-8.862596,-5.076336,-0.007633588
