,ax,ay,az,gx,gy,gz
661,0.308852,-8.753201,-5.018247,0.4961832,-2.633588,-0.4351145
662,0.3351882,-8.722076,-5.056554,-0.2671756,-1.412214,-2.068702
663,0.2513912,-8.676587,-4.977545,0.6335878,1.19084,-1.755725
664,0.2561796,-8.695741,-5.11162,2.847328,1.740458,0.5877862
665,0.2944868,-8.698134,-4.920084,1.587786,2.129771,2.267176
666,0.1316811,-8.635885,-4.994305,-2.427481,1.267176,-0.5419847
667,0.272939,-8.717288,-5.039794,0.1374046,1.007634,0.740458
668,0.2825158,-8.683769,-4.893748,0.7557252,1.503817,0.610687
669,0.1675941,-8.724471,-4.855441,0.4045802,1.465649,1.114504
670,0.1580173,-8.729259,-5.015852,0.03816794,0.6335878,0.5572519
671,0.06464344,-8.688558,-5.0374,-2.442748,-0.3129771,-0.2290076
672,0.2059013,-8.690952,-4.939238,-2.305344,1.549618,1.931298
673,0.1029507,-8.626308,-4.896142,-2.519084,0.389313,0.4732824
674,0.1843535,-8.707711,-4.99191,-0.1755725,-0.01526718,0.4732824
675,0.213084,-8.719683,-5.035006,-1.748092,0.5496183,-0.8244275
676,0.1005565,-8.681376,-5.046977,-1.206107,-0.04580153,-0.610687
677,0.1963245,-8.631097,-5.106832,-2.007634,-0.2366412,-1.916031
678,0.2537854,-8.631097,-5.200206,-1.030534,1.030534,-0.1755725
679,0.1604115,-8.590396,-5.152322,-1.473282,-0.05343511,-1.022901
680,0.2298434,-8.607155,-5.161899,-0.8549618,0.5038168,-0.4885496
681,0.2082956,-8.597578,-5.224148,-0.6259542,0.3358779,-0.4274809
682,0.2082956,-8.611943,-5.26485,0.6793893,1.091603,-0.7709923
683,0.3303998,-8.678981,-5.193024,1.251908,2.083969,0.4885496
684,0.3303998,-8.604761,-5.260061,1.396947,2.305344,0.4580153
685,0.2777274,-8.568848,-5.05416,0.870229,1.51145,0.7633588
686,0.1891419,-8.66701,-5.236119,2.274809,1.282443,0.5572519
687,0.1604115,-8.497022,-5.176264,-3.740458,1.114504,-0.6335878
688,0.06464344,-8.566454,-5.17387,-1.496183,0.5572519,0.129771
689,0.1963245,-8.604761,-5.233725,-1.076336,1.290076,1.267176
690,0.1747767,-8.578424,-5.020641,-1.274809,0.8549618,-0.3969466
