ax,ay,az,gx,gy,gz
0.02873042,-9.210494,-4.376601,2.068702,-5.954198,3.877863
0.3639187,-9.057265,-4.084508,7.045802,-3.450382,1.847328
0.332794,-9.169792,-4.060566,11.77099,1.129771,1.167939
-0.1819593,-9.035717,-3.459621,0.1908397,-3.068702,6.335878
0.1484405,-9.205706,-3.545813,8.885496,1.946565,5.022901
0.05506664,-9.323022,-3.275268,4.236641,-2.381679,2.274809
-0.1244985,-9.332599,-3.268085,0.8244275,0.5343512,1.152672
-0.2537854,-9.385271,-3.409343,-0.5725191,-0.01526718,-2.244275
-0.08140286,-9.366117,-3.368642,-0.4885496,2.045802,-3.564885
0.1723825,-9.382876,-3.189077,0.2748091,2.183206,-5.709924
0.3112462,-9.378088,-3.768473,2.526718,5.496183,-8.091603
0.1675941,-9.414001,-3.083732,1.160305,7.572519,-10.29008
-0.06464344,-9.713276,-3.086126,2.664122,2.053435,-28.9542
0.7110779,-9.272743,-2.930503,-5.045802,4.717557,-39.87023
1.51553,-9.169792,-3.064578,-5.78626,10.32061,-48.42748
1.953669,-8.841787,-3.143587,-13.12977,4.358778,-53.41985
2.873042,-8.7125,-3.454833,-11.12977,-3.816794,-64.26717
4.649539,-7.666234,-4.041412,-11.26718,19.9084,-71.87786
5.525817,-7.04853,-3.220201,-16.21374,26.62595,-70.03053
6.244078,-6.210559,-3.521871,-17.29771,13.23664,-60.50382
6.538565,-5.233725,-3.519476,6.374046,6.099236,-70.93893
6.916849,-4.982334,-2.753332,2.21374,-2.755725,-75.80916
7.345411,-4.276044,-3.349488,-25.06107,-55.37405,-11.58015
6.940791,-2.607286,-2.267309,-9.015267,-23.74046,-49.21374
8.623915,-1.953669,-5.032612,-8.526717,-6.679389,-52.72519
9.097966,1.055843,-4.702212,-29.33588,-5.557252,-47.32061
10.01495,-0.8810662,-5.430049,-22.79389,15.40458,-27.35878
8.590396,0.28491,-4.402937,-22.98473,38.52672,-76.92367
8.379706,2.822764,-1.319205,-37.71756,-2.114504,-26.0687
9.040505,2.317587,-3.32794,-14.23664,-10.31298,-21.61069
8.06846,3.033453,-3.617639,-7.977099,5.282443,1.587786
8.896853,2.537854,-3.347094,4.770992,-22.13741,0.6183206
8.259995,2.092532,-4.376601,4.366412,-8.725191,2.900763
8.188169,2.255338,-3.835511,12.07634,-7.053435,2.625954
8.372523,1.84593,-4.369418,1.748092,-30.85496,-9.480916
7.860164,2.336741,-6.014235,-1.48855,-8.694656,-6.122138
7.733272,2.602497,-4.939238,-3.29771,0.9083969,-3.038168
7.881712,2.516306,-4.948815,-2.335878,-0.1374046,-1.549618
7.838616,2.588132,-5.118803,0.5267176,3.618321,3.770992
7.934384,2.284068,-4.647145,0.4580153,2.908397,2.442748
